,p_cpt_lin,p_cpt_gam,p_pc_pearson,p_pc_spearman,r2_y_c,r2_yhat_c,r2_y_yhat,n,w_yc,w_yyhat,w_cyhat,num_perms,random_seed
0,0.239,0.282,0.49528114974432813,0.2554946185735059,0.2638325897930573,0.0777998579661733,0.2621845905076137,1000,0.5,0.5,0,1000,191664963
1,0.739,0.745,0.4625309326865772,0.28533231622374294,0.2736943549551915,0.06521482389117245,0.2709238317347809,1000,0.5,0.5,0,1000,1662057957
2,0.978,0.982,0.030743001902506232,0.08097641154201528,0.23288863261258091,0.03736019155994251,0.2574843396072688,1000,0.5,0.5,0,1000,1405681631
3,0.132,0.138,0.2079835819348294,0.0611979910643475,0.26645438590457027,0.09118824254787374,0.27968927090230056,1000,0.5,0.5,0,1000,942484272
4,0.968,0.97,0.03347902715604251,0.16216931750720548,0.28306078612833907,0.06073335980937412,0.3052098043006514,1000,0.5,0.5,0,1000,929893137
5,0.562,0.562,0.8222889669425598,0.7937383935228451,0.27291674431761087,0.0790751147879889,0.30029293417674585,1000,0.5,0.5,0,1000,1843824992
6,0.972,0.965,0.03765978011542458,0.03199635335336774,0.293039763920159,0.0644698570771364,0.3070155370334925,1000,0.5,0.5,0,1000,184566854
7,0.463,0.459,0.931613911818304,0.6918325210068561,0.32347663742450744,0.09012516222637787,0.2750917622094291,1000,0.5,0.5,0,1000,1497586438
8,0.357,0.361,0.7058138313008269,0.28613258110460754,0.2640584168632064,0.0838522064706427,0.2989939697073698,1000,0.5,0.5,0,1000,432652533
9,0.87,0.864,0.2871562367341512,0.387313387720743,0.2778466864347565,0.06603716617794432,0.2846044404370923,1000,0.5,0.5,0,1000,202244314
10,0.3,0.296,0.6080443405046412,0.4975069887154985,0.31443304692324014,0.0950149848133572,0.2802180572816928,1000,0.5,0.5,0,1000,1130604997
11,0.795,0.8,0.3747016691069641,0.726897512322894,0.2728524599763037,0.07288831195330554,0.30805781725186476,1000,0.5,0.5,0,1000,2095133045
12,0.832,0.836,0.32096847430177555,0.4017504351209874,0.2650688775833685,0.05873844193873624,0.26582870304434075,1000,0.5,0.5,0,1000,1580016183
13,0.753,0.727,0.4339388919869196,0.43242679581365284,0.24770565999403796,0.06799251609569894,0.3132737148806416,1000,0.5,0.5,0,1000,1634535062
14,0.117,0.118,0.17637041202983825,0.1660782676249705,0.28314229850477673,0.09860858857882637,0.28353770617222485,1000,0.5,0.5,0,1000,1540770719
15,0.491,0.526,0.9492692388138821,0.8879953319515062,0.3112870730286153,0.09155465262617399,0.2913855563467076,1000,0.5,0.5,0,1000,1688060240
16,0.205,0.219,0.41390941730601616,0.23551736758550357,0.23853670167313895,0.07053652531457992,0.2538647950148967,1000,0.5,0.5,0,1000,1102145672
17,0.943,0.935,0.07922978063863707,0.1816642250970421,0.2682965772171447,0.06002549420465922,0.3021114875559466,1000,0.5,0.5,0,1000,275121930
18,0.736,0.724,0.4678827500857098,0.7990912454107375,0.28257269090234666,0.0638428826499155,0.25695448350844013,1000,0.5,0.5,0,1000,1803345590
19,0.133,0.136,0.23344102463272304,0.0986304676741771,0.30197429200002235,0.08521771526790849,0.2312928990884003,1000,0.5,0.5,0,1000,967196436
20,0.568,0.545,0.8325401371217376,0.9526856058345383,0.27382295730307055,0.07340397934267734,0.27775611834414127,1000,0.5,0.5,0,1000,1074497555
21,0.381,0.385,0.7541592558159127,0.7248866866487998,0.27884466630400667,0.0866695810197409,0.29607148060042365,1000,0.5,0.5,0,1000,796282693
22,0.126,0.125,0.23218143914037592,0.14974884799080088,0.3079797244237083,0.10627298114187927,0.29125120203706945,1000,0.5,0.5,0,1000,392022359
23,0.762,0.771,0.4018029472239383,0.4859632978704507,0.26844457476187894,0.06951531863453607,0.2976942943928593,1000,0.5,0.5,0,1000,1990212658
24,0.212,0.209,0.41029331709125516,0.1407364125991926,0.2892398870834385,0.09954033576709509,0.30532863127569654,1000,0.5,0.5,0,1000,1678403330
25,0.139,0.154,0.23637421649572019,0.08342305113715963,0.29386206110597907,0.10299937614273168,0.2950999168877477,1000,0.5,0.5,0,1000,1382689815
26,0.157,0.147,0.24029586555904064,0.17138845469534464,0.27973813007282217,0.10247856222749314,0.30874622591124573,1000,0.5,0.5,0,1000,864178266
27,0.106,0.112,0.19702315958128164,0.05247770357179389,0.26853195702652505,0.09362585030753268,0.28456430751621103,1000,0.5,0.5,0,1000,1766867109
28,0.251,0.256,0.4448106087755077,0.4650764006747643,0.29162952160699074,0.09382134764248279,0.2865886042652999,1000,0.5,0.5,0,1000,1171300112
29,0.785,0.802,0.35224767083431663,0.6930245970595326,0.2638019374660755,0.055475359513112346,0.2511675215266209,1000,0.5,0.5,0,1000,952224740
30,0.078,0.074,0.10999765747172326,0.05399809721739608,0.28729557216266705,0.10666219653694779,0.2941566485793929,1000,0.5,0.5,0,1000,967354524
31,0.054,0.059,0.08548066000537145,0.004764112797923726,0.2618671614287276,0.09412333686305913,0.27200906291833477,1000,0.5,0.5,0,1000,487991438
32,0.409,0.386,0.74112940678625,0.5597805196808838,0.31708936854664793,0.10114390159929838,0.3046746730677486,1000,0.5,0.5,0,1000,197860368
33,0.838,0.848,0.3051654202084766,0.6011956585404876,0.2665120472325872,0.06162015159009434,0.2773507413212345,1000,0.5,0.5,0,1000,1190961760
34,0.056,0.049,0.07096380708313206,0.05200082971533,0.23930395752659994,0.08661530622410807,0.2644251626134012,1000,0.5,0.5,0,1000,1906728918
35,0.868,0.874,0.19249957227541617,0.25014421838246514,0.2649493123599324,0.05493046983854379,0.2644806811471338,1000,0.5,0.5,0,1000,137046513
36,0.946,0.954,0.08257344948797592,0.08946734880017317,0.3239835655001913,0.07336687886517022,0.2943579046534702,1000,0.5,0.5,0,1000,1843166518
37,0.547,0.572,0.924999098364899,0.9224128002192589,0.33138868783943926,0.0917499938085938,0.28065884849004374,1000,0.5,0.5,0,1000,1777324407
38,0.801,0.815,0.3516422985137674,0.6230303887608797,0.29810264811894965,0.0669980183400829,0.26309998842156224,1000,0.5,0.5,0,1000,594336917
39,0.551,0.547,0.8617975579945123,0.6416632265838009,0.29109117898719383,0.08137211422825961,0.28727721454632993,1000,0.5,0.5,0,1000,1356488967
40,0.665,0.665,0.6435144250165258,0.9805984978468311,0.29213248999721697,0.07996554711152402,0.29415901613643775,1000,0.5,0.5,0,1000,354826746
41,0.266,0.271,0.4670442271354668,0.33128049810894633,0.30675149535966023,0.10346264757554831,0.3045745232362031,1000,0.5,0.5,0,1000,1627981024
42,0.733,0.721,0.5563549282108102,0.6480986170992775,0.28463957052698413,0.08084684244432755,0.31077377130608236,1000,0.5,0.5,0,1000,1504361614
43,0.283,0.331,0.5442934593977167,0.44447476937639385,0.2517303387733064,0.0782520919094782,0.28032219518507734,1000,0.5,0.5,0,1000,761338718
