,p_cpt_lin,p_cpt_gam,p_pc_pearson,p_pc_spearman,r2_y_c,r2_yhat_c,r2_y_yhat,n,w_yc,w_yyhat,w_cyhat,num_perms,random_seed
0,0.269,0.321,0.44694087002578675,0.767213381095187,0.973105441438724,0.9487266561519905,0.9736644785308747,1000,0.5,0.5,0,1000,191664963
1,0.773,0.755,0.4259112869591348,0.27544570477204894,0.9735888291018867,0.9469025889136521,0.9739134814982361,1000,0.5,0.5,0,1000,1662057957
2,0.967,0.973,0.023289241155745908,0.049418470742471673,0.9724438101636655,0.9426056374288235,0.9732139256622291,1000,0.5,0.5,0,1000,1405681631
3,0.182,0.203,0.21131711294475614,0.04672245646890621,0.9742862816003393,0.9508349593099715,0.9738774353200614,1000,0.5,0.5,0,1000,942484272
4,0.975,0.965,0.03397955194487765,0.08786095603651167,0.9744575722482843,0.9485885129115963,0.9767256109804794,1000,0.5,0.5,0,1000,929893137
5,0.615,0.613,0.7554220062689897,0.34484523474866935,0.9733418701466329,0.9489121215907342,0.9754069427780218,1000,0.5,0.5,0,1000,1843824992
6,0.957,0.958,0.04106188069801283,0.0029264928143072533,0.974977509669379,0.9483600995396422,0.9758750861179832,1000,0.5,0.5,0,1000,184566854
7,0.558,0.536,0.9934483064736532,0.8395711639502026,0.9775720654849985,0.9521783463355716,0.9740362171905749,1000,0.5,0.5,0,1000,1497586438
8,0.389,0.4,0.6670243848527015,0.16003097092260202,0.9764509953316973,0.9545989946061869,0.9769861805782792,1000,0.5,0.5,0,1000,432652533
9,0.84,0.864,0.25421923478882036,0.19147492333558236,0.976402970185111,0.9507701517091544,0.9754830270325658,1000,0.5,0.5,0,1000,202244314
10,0.353,0.372,0.6098587383928886,0.26552144550524875,0.9757974289197616,0.9529111041474315,0.975762928165454,1000,0.5,0.5,0,1000,1130604997
11,0.797,0.783,0.41776063694585,0.6653109450948405,0.9762347137789573,0.9516473099931214,0.9760384394175657,1000,0.5,0.5,0,1000,2095133045
12,0.835,0.822,0.2637611430430248,0.8857649313533277,0.9748821741039384,0.9486517777868014,0.9748712247284983,1000,0.5,0.5,0,1000,1580016183
13,0.754,0.743,0.467164576811133,0.6425473495228304,0.9743446809042643,0.9519187912507742,0.9780777457941245,1000,0.5,0.5,0,1000,1634535062
14,0.136,0.106,0.14934152191906802,0.061615047089855664,0.9761154118328976,0.9555733878332587,0.9768043209099446,1000,0.5,0.5,0,1000,1540770719
15,0.442,0.515,0.8847267841019241,0.691404793330505,0.9742981770330923,0.951652320591008,0.976530884545936,1000,0.5,0.5,0,1000,1688060240
16,0.255,0.258,0.41264102690735416,0.12173220840276301,0.9727106036030042,0.948423298846347,0.9736382098447065,1000,0.5,0.5,0,1000,1102145672
17,0.893,0.909,0.07725366702760217,0.2702394159591923,0.9759220161795538,0.9493344821238394,0.9754722291168203,1000,0.5,0.5,0,1000,275121930
18,0.751,0.775,0.48455051749096945,0.23999167041185557,0.9744273993931283,0.9474817139012703,0.9734990193937516,1000,0.5,0.5,0,1000,1803345590
19,0.182,0.168,0.23226244702114884,0.17647656619704877,0.9755666096968251,0.9527988038942566,0.9747839219953677,1000,0.5,0.5,0,1000,967196436
20,0.616,0.568,0.8551651130761171,0.9350194056833077,0.9758226497653665,0.951904710391486,0.9757693402131583,1000,0.5,0.5,0,1000,1074497555
21,0.431,0.428,0.8026041778024396,0.3307768405280006,0.9772143559571049,0.9546091199908675,0.976501307914652,1000,0.5,0.5,0,1000,796282693
22,0.172,0.164,0.2327536863138485,0.15426199772256602,0.9767748991332501,0.9553584767484237,0.9763008954092751,1000,0.5,0.5,0,1000,392022359
