,p_cpt_lin,p_cpt_gam,p_pc_pearson,p_pc_spearman,r2_y_c,r2_yhat_c,r2_y_yhat,n,w_yc,w_yyhat,w_cyhat,num_perms,random_seed
0,0.246,0.254,0.49549484720389414,0.34103395078094,0.047443639476717814,0.004412467836779195,0.04426577035334165,1000,0.5,0.5,0,1000,191664963
1,0.763,0.751,0.46269488486913335,0.26438249915773865,0.05218458221274834,0.0008081620233725532,0.04889760957126678,1000,0.5,0.5,0,1000,1662057957
2,0.569,0.606,0.030780279478217192,0.04528570517701316,0.02963925749571134,0.0009365947656349523,0.042013936369369516,1000,0.5,0.5,0,1000,1405681631
3,0.121,0.102,0.20797539998354686,0.20031392664528436,0.045028574244349376,0.007679385444875959,0.05497626856563402,1000,0.5,0.5,0,1000,942484272
4,0.981,0.989,0.03347858106588568,0.052662322849828934,0.05542163686131405,1.4728846522952746e-05,0.06373694426664903,1000,0.5,0.5,0,1000,929893137
5,0.583,0.59,0.8225799037802941,0.728850020188174,0.05286678276453905,0.0026421358024205717,0.06382972724074316,1000,0.5,0.5,0,1000,1843824992
6,0.997,0.994,0.0376483022156197,0.040573503750132224,0.06058273797700789,5.459768513949678e-06,0.06740717011678485,1000,0.5,0.5,0,1000,184566854
7,0.467,0.468,0.931297616533715,0.9021722467499051,0.0729415105289643,0.0040919961915844745,0.05169820779309372,1000,0.5,0.5,0,1000,1497586438
8,0.352,0.364,0.7059857779980718,0.5350361382426541,0.0360766841163881,0.003198945849847361,0.056537756594369395,1000,0.5,0.5,0,1000,432652533
9,0.885,0.886,0.2873011879787464,0.32336784860186885,0.04492124958486594,0.0002821559393566531,0.05310826192714094,1000,0.5,0.5,0,1000,202244314
10,0.288,0.307,0.6080389037187122,0.6232281226091232,0.07444715461860978,0.005713141699156698,0.04891067666565454,1000,0.5,0.5,0,1000,1130604997
11,0.813,0.828,0.37452849981765324,0.551968654815626,0.04214833880836756,0.000716914845162106,0.06754326958766056,1000,0.5,0.5,0,1000,2095133045
12,0.876,0.873,0.32123296988839734,0.25707806345395123,0.0415875926612301,0.00014774806365681797,0.042908183589369035,1000,0.5,0.5,0,1000,1580016183
13,0.791,0.789,0.4338020075171074,0.3295121118948193,0.032558870104773825,0.00046120437321301854,0.062433345925023934,1000,0.5,0.5,0,1000,1634535062
14,0.089,0.101,0.1764963271905011,0.16940357117880425,0.049335043440885185,0.007928683987627753,0.04731396114239865,1000,0.5,0.5,0,1000,1540770719
15,0.501,0.484,0.9495360038073307,0.7812281189027013,0.07789559272251798,0.004437689693945426,0.053811664933451415,1000,0.5,0.5,0,1000,1688060240
16,0.213,0.212,0.4139115929944335,0.3841373933859078,0.032306492851094104,0.0036478286290357958,0.038879024712390006,1000,0.5,0.5,0,1000,1102145672
17,0.993,0.983,0.07924025453570636,0.125344191362057,0.04035740969063279,2.4509237187681936e-06,0.06462579977826664,1000,0.5,0.5,0,1000,275121930
18,0.746,0.726,0.46782035954451906,0.5518659518385586,0.05543540840005734,0.0007063724793535735,0.042343424692994146,1000,0.5,0.5,0,1000,1803345590
19,0.128,0.11,0.23345234387669792,0.17090975238268638,0.06582756187536686,0.005666226226496737,0.023384741115154557,1000,0.5,0.5,0,1000,967196436
20,0.562,0.585,0.8324415529468383,0.9061117565120891,0.044161676802891445,0.0015296107297082646,0.04689378476779742,1000,0.5,0.5,0,1000,1074497555
21,0.365,0.378,0.7539599726618327,0.8526535344508657,0.041944593935350286,0.003384535228564964,0.0566316062718965,1000,0.5,0.5,0,1000,796282693
22,0.104,0.113,0.2321795872844042,0.20522296012495722,0.06474077545715537,0.00895853615494652,0.05387694460374328,1000,0.5,0.5,0,1000,392022359
23,0.792,0.787,0.40182824568725917,0.2943028458440518,0.04694492024163305,0.0009627961318085337,0.06696482513448004,1000,0.5,0.5,0,1000,1990212658
24,0.188,0.191,0.4105537402133548,0.32254296636925706,0.055376292324452875,0.007165397217195753,0.06535290963605199,1000,0.5,0.5,0,1000,1678403330
25,0.127,0.139,0.23630038585223292,0.23611739594737233,0.06086774173199342,0.008919412938886385,0.057498937521100135,1000,0.5,0.5,0,1000,1382689815
26,0.136,0.132,0.24047158792641257,0.19404298077792106,0.045878089951687934,0.007819907122274403,0.06183438622397289,1000,0.5,0.5,0,1000,864178266
27,0.097,0.099,0.19708136035478532,0.13117321090451387,0.04459937622261382,0.007512408638205262,0.05119976475795896,1000,0.5,0.5,0,1000,1766867109
28,0.21,0.238,0.444816073396737,0.5256451234023387,0.050610056414498596,0.005567847312963208,0.052746722733819834,1000,0.5,0.5,0,1000,1171300112
29,0.828,0.8,0.35224154801633456,0.49054808652513093,0.053250667185887106,0.00047091157977572175,0.04637674966560358,1000,0.5,0.5,0,1000,952224740
30,0.068,0.071,0.11005299571940368,0.0775503046324289,0.05691741829074081,0.011134073437764803,0.05881291948508443,1000,0.5,0.5,0,1000,967354524
31,0.039,0.039,0.08547297939375764,0.03427855012375103,0.044737427145949686,0.00967091399338159,0.04818903105602895,1000,0.5,0.5,0,1000,487991438
32,0.373,0.39,0.7411386179145234,0.7207867943319836,0.07428630492259532,0.006194825214439116,0.06402776323461924,1000,0.5,0.5,0,1000,197860368
33,0.879,0.866,0.3054350925516079,0.3890263862350102,0.043026815945346686,0.00022155706221813905,0.04885911047450907,1000,0.5,0.5,0,1000,1190961760
34,0.05,0.038,0.07096558088126234,0.08653966753060721,0.03267104610281024,0.008798316314282822,0.046325188756935524,1000,0.5,0.5,0,1000,1906728918
